time_x,LW_u,LW_d
78897.6666666667,565.3752069,423.2927241
78897.6875,548.5218667,421.5197333
78897.7083333333,547.7252333,426.5268667
78897.7291666667,534.4536333,419.623
78897.75,520.1825862,424.2511724
78897.7708333333,505.0988667,413.6817667
78897.7916666667,489.7881667,406.6436
78897.8125,482.0627667,403.8007667
78897.8333333333,474.3302759,399.834931
78897.8541666667,463.3457,391.7761333
78897.875,454.4127,385.0184333
78897.8958333333,447.2115333,379.5698
78897.9166666667,441.565069,375.5735517
78897.9375,437.0282667,372.7564
78897.9583333333,433.1037667,371.0085333
78897.9791666667,430.2436897,369.2293103
78898,427.5488667,367.2843
78898.0208333333,425.1894667,366.4714333
78898.0416666667,423.6366,366.0599333
78898.0625,423.5089,370.6062
78898.0833333333,424.5624138,375.244931
78898.1041666667,423.6310667,376.7
78898.125,422.2296333,371.2778333
78898.1458333333,419.1686667,364.3046333
78898.1666666667,419.3495862,368.1716207
78898.1875,422.6282,377.0682667
78898.2083333333,416.6831667,356.8751333
78898.2291666667,414.3857667,351.3765
78898.25,417.5071379,351.1664483
78898.2708333333,431.7482667,353.3211667
78898.2916666667,451.7916,358.5631
78898.3125,467.3319667,363.1105667
78898.3333333333,481.3355862,365.9575172
78898.3541666667,498.6092667,370.1642333
78898.375,515.8223333,374.9872333
78898.3958333333,535.0441,381.3281667
78898.4166666667,552.5635,386.9295333
78898.4375,570.3721333,393.9943667
78898.4583333333,585.7968333,399.9719333
78898.4791666667,595.8600333,404.6197667
78898.5,605.1374,407.9658667
78898.5208333333,609.2660667,410.3825667
78898.5416666667,618.5083667,413.8156
78898.5625,620.3116667,412.7336667
78898.5833333333,618.1301,409.3251667
78898.6041666667,615.372,416.4749667
78898.625,606.8592333,418.3187
78898.6458333333,596.8431333,411.4707333
78898.6666666667,590.0833448,410.0099655
78898.6875,577.6843333,407.8196667
78898.7083333333,559.0624667,407.3544
78898.7291666667,544.4613,406.8593
78898.75,529.7468276,407.4536207
78898.7708333333,514.1849667,406.7027667
78898.7916666667,496.8292333,399.6978667
78898.8125,484.514931,399.4050345
78898.8333333333,477.3483667,399.2424333
78898.8541666667,472.3765,397.7958667
78898.875,467.9574,397.3406667
78898.8958333333,466.2323448,399.8388966
78898.9166666667,465.0846667,400.5944667
78898.9375,460.1067333,401.2106667
78898.9583333333,455.7436667,402.2419333
78898.9791666667,448.8859667,397.8817333
78899,445.8823103,394.9342759
78899.0208333333,442.2597333,391.5025
78899.0416666667,439.3758333,389.5648667
78899.0625,437.0276,387.8265333
78899.0833333333,437.7977241,388.665931
78899.1041666667,439.1971,397.7355667
78899.125,439.0687333,403.1998333
78899.1458333333,438.7345333,403.0566
78899.1666666667,438.3507586,401.9962759
78899.1875,435.4394,397.8061667
78899.2083333333,436.4049333,404.2543333
78899.2291666667,439.5625172,409.4615517
78899.25,440.8213667,410.5364333
78899.2708333333,441.6353,409.0682
78899.2916666667,447.4258667,401.1791
78899.3125,454.2050667,398.5725333
78899.3333333333,462.2380333,393.6668667
78899.3541666667,466.8734333,397.1939667
78899.375,465.2127667,404.5113667
78899.3958333333,450.8908667,413.0356333
78899.4166666667,432.3463,422.4401333
78899.4375,440.1007,425.3502333
78899.4583333333,440.0384333,420.0553
78899.4791666667,436.7433667,415.573
78899.5,451.2817667,415.8098333
78899.5208333333,466.1600667,422.5783
78899.5416666667,469.2462333,425.9281333
78899.5625,465.0212333,427.0352667
78899.5833333333,461.7375333,425.4352667
78899.6041666667,463.7964,427.6868333
78899.625,448.4551333,423.1168333
78899.6458333333,465.2670667,421.8835
78899.6666666667,469.2115,422.0897667
78899.6875,472.8038333,420.1827
78899.7083333333,446.4638333,423.8191667
78899.7291666667,433.8194333,420.8749667
78899.75,428.4067,418.2779333
78899.7708333333,425.3084,414.7496667
78899.7916666667,424.9975333,409.1766333
78899.8125,425.1130333,403.0552333
78899.8333333333,424.8498667,400.7041
78899.8541666667,424.1869,397.4909667
78899.875,422.1897333,390.7367667
78899.8958333333,420.4786667,389.0987
78899.9166666667,419.1992667,390.0297333
78899.9375,417.8711333,385.9318
78899.9583333333,417.4735333,385.7247
78899.9791666667,417.8834,386.5183667
78900,415.3269,379.0625
78900.0208333333,410.5586333,362.4770333
78900.0416666667,406.5314,354.8094667
78900.0625,404.0442333,353.1767667
78900.0833333333,402.5857,352.3285
78900.1041666667,399.4308333,348.3680333
78900.125,398.6641,348.8949333
78900.1458333333,398.6508621,349.758931
78900.1666666667,398.0146667,350.3882667
78900.1875,398.1357333,350.2841333
78900.2083333333,397.9426,350.0793
78900.2291666667,396.6364667,347.5545333
78900.25,399.3659655,346.8909655
78900.2708333333,416.3067667,351.4469333
78900.2916666667,435.3983333,356.6303667
78900.3125,445.7934333,359.3601333
78900.3333333333,468.3437931,368.2755517
78900.3541666667,487.3433,377.7324
78900.375,506.8191667,382.5106333
78900.3958333333,526.8898,387.2119
78900.4166666667,543.5738966,391.2136897
78900.4375,562.5726667,396.4025
78900.4583333333,584.5008333,400.9627667
78900.4791666667,598.6004,404.9829
78900.5,612.3212069,411.1764828
78900.5208333333,605.1264333,420.3410667
78900.5416666667,603.5813,429.0559333
78900.5625,622.5047931,423.587
78900.5833333333,626.7034333,418.0568667
78900.6041666667,610.9393667,430.5342333
78900.625,578.3144667,427.6703667
78900.6458333333,557.9682333,433.1966667
78900.6666666667,517.3421034,429.9198966
78900.6875,504.2200667,436.9981
78900.7083333333,457.8926333,417.4088333
78900.7291666667,434.0351,408.8901333
78900.75,424.6874333,409.7987
78900.7708333333,427.8728667,408.9633667
78900.7916666667,429.1804667,396.3243333
78900.8125,425.6945667,371.6033667
78900.8333333333,424.7762759,387.8304828
78900.8541666667,421.9280333,374.959
78900.875,423.5931,400.8496333
78900.8958333333,422.7161667,398.187
78900.9166666667,420.7487241,384.7324828
78900.9375,416.2172333,372.7067
78900.9583333333,418.0629333,379.9390667
78900.9791666667,414.4402759,367.8941034
78901,417.0544,382.2957667
78901.0208333333,417.5967333,375.1648667
78901.0416666667,415.9810667,371.6899
78901.0625,415.5609667,373.0218333
78901.0833333333,411.8045172,362.4815172
78901.1041666667,408.5193,356.8405
78901.125,406.2755,355.6059333
78901.1458333333,406.7374,355.4033333
78901.1666666667,406.0875333,354.171
78901.1875,405.2375667,353.3346
78901.2083333333,403.9002333,352.5054667
78901.2291666667,402.6763667,352.0360333
78901.25,405.9215,351.5514333
78901.2708333333,416.592,354.5418
78901.2916666667,424.7744333,356.6283667
78901.3125,431.3138,369.5577
78901.3333333333,437.0667,382.16
78901.3541666667,447.2771667,369.576
78901.375,474.165,365.6853667
78901.3958333333,498.9435333,371.1728667
78901.4166666667,524.2114667,379.7293
78901.4375,542.1898333,389.099
78901.4583333333,561.0177,399.5153667
78901.4791666667,544.8042333,403.1421667
78901.5,580.0586333,401.4948667
78901.5208333333,595.1528333,395.7017
78901.5416666667,599.704,395.0965
78901.5625,599.8559333,389.8928
78901.5833333333,603.9192069,386.6300345
78901.6041666667,595.5772,390.7343667
78901.625,587.4030667,388.7662667
78901.6458333333,575.3263,385.7402
78901.6666666667,559.5535517,385.3587931
78901.6875,545.5351667,385.3035333
78901.7083333333,529.1257333,385.2128667
78901.7291666667,508.5484,383.9702
78901.75,489.2597586,380.6297241
78901.7708333333,471.2272333,375.0928667
78901.7916666667,454.7786,369.5604333
78901.8125,442.636069,364.3775517
78901.8333333333,434.7655,361.7804667
78901.8541666667,428.1748,357.8518667
78901.875,421.7659,352.5514
78901.8958333333,415.4792069,346.9271034
78901.9166666667,410.0785333,343.1758
78901.9375,406.3735667,340.4546667
78901.9583333333,403.5789,340.0881333
78901.9791666667,401.7164333,340.2681667
78902,402.4043448,354.3297931
78902.0208333333,410.0238333,392.0743
78902.0416666667,407.2464,368.6727
78902.0625,398.6296667,334.2252333
78902.0833333333,396.3487931,336.5053793
78902.1041666667,394.6216,337.6153333
78902.125,395.9219667,353.5287
78902.1458333333,404.2249667,384.2135
78902.1666666667,403.5358966,364.6099655
78902.1875,399.2043,348.2866
78902.2083333333,404.4836333,378.3775333
78902.2291666667,408.6222,389.9828333
78902.25,413.5343,398.2718667
78902.2708333333,418.7958,402.1925667
78902.2916666667,424.8457,404.4767667
78902.3125,435.3637667,405.9959667
78902.3333333333,444.1737,408.0698667
78902.3541666667,454.7066667,409.6245
78902.375,465.0168333,410.8040667
78902.3958333333,485.7937667,409.0393667
78902.4166666667,534.9774667,393.0236667
78902.4375,548.2383,375.4653667
78902.4583333333,565.0302667,373.4994
78902.4791666667,578.0060667,378.4896
78902.5,586.6849333,381.9279
78902.5208333333,597.8710333,385.6976333
78902.5416666667,605.7031,390.2752667
78902.5625,599.3204667,385.1381333
78902.5833333333,604.4961724,382.1046897
78902.6041666667,590.5466,387.8116667
78902.625,577.2523,389.5781667
78902.6458333333,565.0136667,384.1252667
78902.6666666667,550.6434828,378.8807241
78902.6875,533.4862667,377.2829667
78902.7083333333,517.0017333,376.9482667
78902.7291666667,498.0794667,374.8446
78902.75,479.1695667,372.2387667
78902.7708333333,461.9942333,369.2057667
78902.7916666667,446.166,364.8872
78902.8125,434.5553333,360.7309667
78902.8333333333,426.3495333,356.8654667
78902.8541666667,421.1838,353.3618
78902.875,417.3855667,349.4588
78902.8958333333,413.3410667,346.3858333
78902.9166666667,410.468,342.9446667
78902.9375,406.0711,335.2144333
78902.9583333333,402.7437,333.0109
78902.9791666667,400.5684,332.1083333
78903,398.4990333,332.2490667
78903.0208333333,398.3811667,334.2162
78903.0416666667,400.2542,337.1090667
78903.0625,403.3718667,348.2587333
78903.0833333333,410.2499667,387.7480333
78903.1041666667,410.6712333,382.6109333
78903.125,412.2416,391.1959
78903.1458333333,414.2224483,397.873
78903.1666666667,412.2894667,388.0197
78903.1875,402.6712667,344.7541
78903.2083333333,403.4711667,368.84
78903.2291666667,398.9811034,342.4922069
78903.25,404.0889667,367.6033667
78903.2708333333,416.5620333,396.6117333
78903.2916666667,424.551,398.7436
78903.3125,431.1813667,398.6887333
78903.3333333333,439.6821724,397.1645172
78903.3541666667,451.5305667,403.4158667
78903.375,459.5019333,401.5527667
78903.3958333333,482.0962667,389.4374333
78903.4166666667,518.3892414,382.6083103
78903.4375,536.7026,379.5557333
78903.4583333333,539.7311,387.8013333
78903.4791666667,567.8751333,401.8567
78903.5,569.6345172,406.3805172
78903.5208333333,554.7022667,413.8414
78903.5416666667,507.1754667,412.6035
78903.5625,525.4575667,399.3316667
78903.5833333333,509.7351667,393.6218333
78903.6041666667,520.1603,392.9221667
78903.625,535.2966,382.5140333
78903.6458333333,516.862,398.8890667
78903.6666666667,497.6828276,383.314069
78903.6875,489.0785667,388.0199333
78903.7083333333,500.5544333,387.9700667
78903.7291666667,477.4862,367.1631333
78903.75,456.2555172,359.8063103
78903.7708333333,448.9015,360.0134
78903.7916666667,436.8361333,353.0012667
78903.8125,424.8631,345.3765667
78903.8333333333,415.2926207,342.2215172
78903.8541666667,410.6212667,339.2621667
78903.875,407.2746667,336.1354667
78903.8958333333,407.9485667,329.7918333
78903.9166666667,403.2191034,324.1295862
78903.9375,398.0882667,318.1073667
78903.9583333333,393.2774333,313.7015333
78903.9791666667,390.1121333,310.6265667
78904,386.0882333,308.3332333
78904.0208333333,382.6607,305.9623667
78904.0416666667,379.3112,303.2483333
78904.0625,377.4900667,301.5974
78904.0833333333,375.7970345,300.6181724
78904.1041666667,374.3333667,298.8148667
78904.125,373.0085333,298.3017333
78904.1458333333,370.9824333,297.3342667
78904.1666666667,370.0882,298.3555333
78904.1875,368.7324,298.0632
78904.2083333333,367.4210667,296.4867333
78904.2291666667,366.7641,295.0537
78904.25,370.0122414,293.3706207
78904.2708333333,378.4518667,294.2708667
78904.2916666667,395.1691667,297.2037333
78904.3125,410.419931,301.2712759
78904.3333333333,424.0464,325.6500333
78904.3541666667,436.0605,337.4588333
78904.375,445.2823667,348.6197
78904.3958333333,464.8079667,347.5098667
78904.4166666667,487.1161034,336.4223448
78904.4375,486.7971333,329.7710667
78904.4583333333,521.5695172,334.5865172
78904.4791666667,532.6842333,335.7792333
78904.5,536.3036667,337.9062
78904.5208333333,545.4903,340.4426333
78904.5416666667,551.5811333,338.7908
78904.5625,553.2921333,334.4221333
78904.5833333333,555.9837241,326.8408621
78904.6041666667,553.5994,338.0936
78904.625,541.1873103,337.233069
78904.6458333333,535.3285667,335.6365667
78904.6666666667,522.5143667,334.3819
78904.6875,506.2147,334.5579667
78904.7083333333,496.1199667,335.2789667
78904.7291666667,478.9246207,335.1616897
78904.75,463.8012333,336.0253333
78904.7708333333,448.4111667,335.1982667
78904.7916666667,434.5716333,329.9235333
78904.8125,423.2896667,325.8521
78904.8333333333,417.676931,325.0333793
78904.8541666667,412.5929,322.3791
78904.875,408.6765,318.6337
78904.8958333333,404.2915333,315.4933667
78904.9166666667,401.2178667,312.1175333
78904.9375,396.9681333,310.0085
78904.9583333333,393.1348333,309.0448667
78904.9791666667,388.9128333,306.1383333
78905,385.0107667,303.9922
78905.0208333333,381.6770333,302.7599333
78905.0416666667,379.2268,301.0344667
78905.0625,376.4110333,299.0656
78905.0833333333,374.4607333,297.7046667
78905.1041666667,373.6092,296.9550333
78905.125,373.1655517,296.039069
78905.1458333333,371.925,293.346
78905.1666666667,371.5975,293.0557333
78905.1875,371.3808667,292.1415333
78905.2083333333,370.3341,290.4872
78905.2291666667,370.3723,298.7332333
78905.25,373.7634,291.8519667
78905.2708333333,384.3754333,295.8077
78905.2916666667,396.64,299.4228
78905.3125,408.8262333,302.4857333
78905.3333333333,422.7102,306.0685667
78905.3541666667,437.172,310.5945667
78905.375,456.0768,315.5983333
78905.3958333333,474.2773,321.3204333
78905.4166666667,491.6614667,326.6554
78905.4375,503.3575333,331.3523
78905.4583333333,520.1510667,335.7837667
78905.4791666667,535.5864667,339.2273333
78905.5,553.4874333,343.1229
78905.5208333333,566.9597,347.2120333
78905.5416666667,573.7014,350.3070333
78905.5625,579.3376333,349.664
78905.5833333333,575.0739667,343.8541
78905.6041666667,570.1535667,351.3944333
78905.625,562.460069,351.1893793
78905.6458333333,549.5093,347.2692333
78905.6666666667,543.2444,343.5602667
78905.6875,531.1734667,342.9346
78905.7083333333,519.7614828,344.1650345
78905.7291666667,503.1462,345.1310333
78905.75,484.8407,346.1172667
78905.7708333333,468.9303,345.9499
78905.7916666667,447.6758966,340.7644828
78905.8125,436.6692333,336.7735667
78905.8333333333,423.6755333,332.3796667
78905.8541666667,410.5916333,328.8453333
78905.875,396.6934828,325.579931
78905.8958333333,391.7482,323.55
78905.9166666667,389.2016667,321.9431333
78905.9375,411.4551,324.6758
78905.9583333333,410.9312414,325.1601379
78905.9791666667,405.7347667,322.6198667
78906,402.6293333,320.1053
78906.0208333333,397.3889667,316.7124
78906.0416666667,390.803,313.8252069
78906.0625,387.7032667,314.1359
78906.0833333333,387.7862333,316.0573333
78906.1041666667,382.8194333,316.3915333
78906.125,386.6265517,318.7495517
78906.1458333333,378.4253,316.0050333
78906.1666666667,372.6971333,313.7639
78906.1875,372.2959333,313.1905333
78906.2083333333,368.6504828,311.1202069
78906.2291666667,367.5267667,309.9210333
78906.25,378.6083793,310.5972759
78906.2708333333,396.8363,312.3179667
78906.2916666667,420.3186333,319.1006
78906.3125,441.4770667,326.7508
78906.3333333333,460.1850333,331.8360667
78906.3541666667,480.2699,338.2719333
78906.375,502.5897,345.7501333
78906.3958333333,518.5086333,351.4848333
78906.4166666667,535.7109,357.0675
78906.4375,559.3735,362.336
78906.4583333333,571.6940333,367.0215333
78906.4791666667,581.5718667,369.0691333
78906.5,597.4326333,371.2394
78906.5208333333,608.2675,375.4493
78906.5416666667,605.1064667,378.0772
78906.5625,616.1471667,377.7463
78906.5833333333,621.1537667,372.1016333
78906.6041666667,614.5924,382.4589
78906.625,603.1130345,383.7988276
78906.6458333333,597.1819333,379.9625667
78906.6666666667,582.7525667,378.1037333
78906.6875,568.3096207,378.5756207
78906.7083333333,548.5484,379.2922667
78906.7291666667,531.9488,380.1369667
78906.75,510.5283333,379.0367333
78906.7708333333,492.7567931,378.6715517
78906.7916666667,475.3237,376.7895333
78906.8125,452.9297333,372.1535333
78906.8333333333,435.8370667,369.0914
78906.8541666667,430.0358667,367.9493333
78906.875,428.4315,376.7012667
78906.8958333333,425.3181,374.1745667
78906.9166666667,419.506,364.1533667
78906.9375,418.0789667,363.1580667
78906.9583333333,419.7124,363.0459
78906.9791666667,427.4223667,369.6538333
78907,423.3445333,364.6913667
78907.0208333333,411.8787,348.164
78907.0416666667,407.9623,346.575
78907.0625,404.2679333,345.8441333
78907.0833333333,398.4131333,340.2722333
78907.1041666667,405.3378667,342.5091
78907.125,402.7523667,342.9018
78907.1458333333,395.7942,339.7309667
78907.1666666667,393.5621333,336.9465
78907.1875,392.9805667,338.8388667
78907.2083333333,391.7421,338.1175667
78907.2291666667,392.3995667,339.1129
78907.25,400.1764,343.3246
78907.2708333333,423.6618,350.4357333
78907.2916666667,439.7992,358.7250333
78907.3125,457.8881333,367.2354667
78907.3333333333,470.7403,368.8421667
78907.3541666667,493.9645667,375.6463
78907.375,512.9804667,378.5122
78907.3958333333,539.4045,387.1645
78907.4166666667,550.3567667,403.7226
78907.4375,555.5597,409.9603333
78907.4583333333,581.6687241,410.7863448
78907.4791666667,561.9385667,419.6509333
78907.5,593.9889667,417.6524333
78907.5208333333,616.9095667,416.1837667
78907.5416666667,653.0546207,425.3155862
78907.5625,637.0971667,430.095
78907.5833333333,573.9298667,439.9711
78907.6041666667,521.8995667,437.6730333
78907.625,490.4539333,429.2234667
78907.6458333333,483.8703333,423.5001333
78907.6666666667,475.7142,427.5391667
78907.6875,436.1487333,420.198
78907.7083333333,438.0082333,409.613
78907.7291666667,450.6156667,404.1785667
78907.75,452.9300333,412.9816
