time_x,LW_u,LW_d
79290.4166666667,424.7631,370.0242
79290.4375,430.1794,374.4422
79290.4583333333,436.8431,383.0113
79290.4791666667,440.8974,402.4809
79290.5,449.0714,398.0426
79290.5208333333,437.8076,403.9274
79290.5416666667,448.4844,396.7888
79290.5625,454.2021,398.9932
79290.5833333333,446.0834,408.4463
79290.6041666667,409.8354,400.7839
79290.625,405.89,394.2523
79290.6458333333,407.9718,393.8775
79290.6666666667,412.0602,392.8817
79290.6875,412.1494,393.0417
79290.7083333333,412.0748,390.0695
79290.7291666667,412.4964,386.4478
79290.75,413.4799,384.5131
79290.7708333333,413.2169,378.9609
79290.7916666667,411.3419,385.5403
79290.8125,410.6806,399.5523
79290.8333333333,409.734,401.7207
79290.8541666667,408.4166,398.0698
79290.875,407.7739,394.6136
79290.8958333333,406.6492,385.7646
79290.9166666667,405.6071,385.0641
79290.9375,405.0621,384.741
79290.9583333333,404.6039,389.1043
79290.9791666667,405.0362,388.9045
79291,404.2978,385.5409
79291.0208333333,403.9668,389.2748
79291.0416666667,403.3656,383.8828
79291.0625,402.665,383.8441
79291.0833333333,402.9822,393.9977
79291.1041666667,402.9786,393.3836
79291.125,402.3839,383.2171
79291.1458333333,402.6998,391.0268
79291.1666666667,404.1421,399.4001
79291.1875,404.8478,399.3129
79291.2083333333,404.4986,396.4666
79291.2291666667,404.0587,392.9137
79291.25,404.1525,397.1283
79291.2708333333,403.3696,389.6418
79291.2916666667,402.9102,385.0505
79291.3125,403.9641,385.0969
79291.3333333333,407.318,395.7954
79291.3541666667,412.0462,391.1874
79291.375,414.6425,392.3661
79291.3958333333,414.9911,382.6454
79291.4166666667,420.155,394.0642
79291.4375,426.7784,394.5358
79291.4583333333,435.919,393.943
79291.4791666667,438.5076,398.642
79291.5,445.804,398.5203
79291.5208333333,451.0216,404.5733
79291.5416666667,446.9392,413.8312
79291.5625,433.9023,412.938
79291.5833333333,432.7038,404.3288
79291.6041666667,427.8926,399.5467
79291.625,419.532,397.2754
79291.6458333333,414.1882,399.3912
79291.6666666667,415.0614,394.8937
79291.6875,418.6641,389.606
79291.7083333333,421.4767,394.5883
79291.7291666667,421.62,398.1666
79291.75,420.297,405.7902
79291.7708333333,413.2659,402.664
79291.7916666667,412.4039,399.1968
79291.8125,411.6154,401.1595
79291.8333333333,411.3695,401.5534
79291.8541666667,411.2856,402.5563
79291.875,410.5331,399.0045
79291.8958333333,409.7173,394.5401
79291.9166666667,409.7783,400.8312
79291.9375,408.7764,394.3168
79291.9583333333,408.2176,394.4546
79291.9791666667,407.6631,393.7378
79292,407.5145,395.8618
79292.0208333333,407.7775,402.0562
79292.0416666667,407.6139,401.532
79292.0625,407.0283,396.0492
79292.0833333333,406.7179,397.7658
