time_x,LW_u,LW_d
77341.3541666667,-9999,-9999
77341.375,-9999,-9999
77341.3958333333,-9999,-9999
77341.4166666667,-9999,-9999
77341.4375,-9999,-9999
77341.4583333333,-9999,-9999
77341.4791666667,-9999,-9999
77341.5,-9999,-9999
77341.5208333333,-9999,-9999
77341.5416666667,-9999,-9999
77341.5625,-9999,-9999
77341.5833333333,-9999,-9999
77341.6041666667,-9999,-9999
77341.625,-9999,-9999
77341.6458333333,-9999,-9999
77341.6666666667,-9999,-9999
77341.6875,-9999,-9999
77341.7083333333,-9999,-9999
77341.7291666667,-9999,-9999
77341.75,-9999,-9999
77341.7708333333,-9999,-9999
77341.7916666667,-9999,-9999
77341.8125,-9999,-9999
77341.8333333333,-9999,-9999
77341.8541666667,-9999,-9999
77341.875,-9999,-9999
77341.8958333333,-9999,-9999
77341.9166666667,-9999,-9999
77341.9375,-9999,-9999
77341.9583333333,-9999,-9999
77341.9791666667,-9999,-9999
77342,-9999,-9999
77342.0208333333,-9999,-9999
77342.0416666667,-9999,-9999
77342.0625,-9999,-9999
77342.0833333333,-9999,-9999
77342.1041666667,-9999,-9999
77342.125,-9999,-9999
77342.1458333333,-9999,-9999
77342.1666666667,-9999,-9999
77342.1875,-9999,-9999
77342.2083333333,-9999,-9999
77342.2291666667,-9999,-9999
77342.25,-9999,-9999
77342.2708333333,-9999,-9999
77342.2916666667,-9999,-9999
77342.3125,-9999,-9999
77342.3333333333,-9999,-9999
77342.3541666667,-9999,-9999
77342.375,-9999,-9999
77342.3958333333,-9999,-9999
77342.4166666667,-9999,-9999
77342.4375,-9999,-9999
77342.4583333333,-9999,-9999
77342.4791666667,-9999,-9999
77342.5,-9999,-9999
77342.5208333333,-9999,-9999
77342.5416666667,-9999,-9999
77342.5625,-9999,-9999
77342.5833333333,-9999,-9999
77342.6041666667,-9999,-9999
77342.625,-9999,-9999
77342.6458333333,-9999,-9999
77342.6666666667,-9999,-9999
77342.6875,-9999,-9999
77342.7083333333,-9999,-9999
77342.7291666667,-9999,-9999
77342.75,-9999,-9999
77342.7708333333,-9999,-9999
77342.7916666667,-9999,-9999
77342.8125,-9999,-9999
77342.8333333333,-9999,-9999
77342.8541666667,-9999,-9999
77342.875,-9999,-9999
77342.8958333333,-9999,-9999
77342.9166666667,-9999,-9999
77342.9375,-9999,-9999
77342.9583333333,-9999,-9999
77342.9791666667,-9999,-9999
77343,-9999,-9999
77343.0208333333,-9999,-9999
77343.0416666667,-9999,-9999
77343.0625,-9999,-9999
77343.0833333333,-9999,-9999
77343.1041666667,-9999,-9999
77343.125,-9999,-9999
77343.1458333333,-9999,-9999
77343.1666666667,-9999,-9999
77343.1875,-9999,-9999
77343.2083333333,-9999,-9999
77343.2291666667,-9999,-9999
77343.25,-9999,-9999
77343.2708333333,-9999,-9999
77343.2916666667,-9999,-9999
77343.3125,-9999,-9999
77343.3333333333,-9999,-9999
77343.3541666667,-9999,-9999
77343.375,-9999,-9999
77343.3958333333,-9999,-9999
77343.4166666667,-9999,-9999
77343.4375,-9999,-9999
77343.4583333333,-9999,-9999
77343.4791666667,-9999,-9999
77343.5,-9999,-9999
77343.5208333333,-9999,-9999
77343.5416666667,-9999,-9999
77343.5625,-9999,-9999
77343.5833333333,-9999,-9999
77343.6041666667,-9999,-9999
77343.625,-9999,-9999
77343.6458333333,-9999,-9999
77343.6666666667,-9999,-9999
77343.6875,-9999,-9999
77343.7083333333,-9999,-9999
77343.7291666667,-9999,-9999
77343.75,-9999,-9999
77343.7708333333,-9999,-9999
77343.7916666667,-9999,-9999
77343.8125,-9999,-9999
77343.8333333333,-9999,-9999
77343.8541666667,-9999,-9999
77343.875,-9999,-9999
77343.8958333333,-9999,-9999
77343.9166666667,-9999,-9999
77343.9375,-9999,-9999
77343.9583333333,-9999,-9999
77343.9791666667,-9999,-9999
77344,-9999,-9999
77344.0208333333,-9999,-9999
77344.0416666667,-9999,-9999
77344.0625,-9999,-9999
77344.0833333333,-9999,-9999
77344.1041666667,-9999,-9999
77344.125,-9999,-9999
77344.1458333333,-9999,-9999
77344.1666666667,-9999,-9999
77344.1875,-9999,-9999
77344.2083333333,-9999,-9999
77344.2291666667,-9999,-9999
77344.25,-9999,-9999
77344.2708333333,-9999,-9999
77344.2916666667,-9999,-9999
77344.3125,-9999,-9999
77344.3333333333,-9999,-9999
77344.3541666667,-9999,-9999
77344.375,-9999,-9999
77344.3958333333,-9999,-9999
77344.4166666667,-9999,-9999
77344.4375,-9999,-9999
77344.4583333333,-9999,-9999
77344.4791666667,-9999,-9999
77344.5,-9999,-9999
77344.5208333333,-9999,-9999
77344.5416666667,-9999,-9999
77344.5625,-9999,-9999
77344.5833333333,-9999,-9999
77344.6041666667,-9999,-9999
77344.625,-9999,-9999
77344.6458333333,-9999,-9999
77344.6666666667,-9999,-9999
77344.6875,-9999,-9999
77344.7083333333,-9999,-9999
77344.7291666667,-9999,-9999
77344.75,-9999,-9999
77344.7708333333,-9999,-9999
77344.7916666667,-9999,-9999
77344.8125,-9999,-9999
77344.8333333333,-9999,-9999
77344.8541666667,-9999,-9999
77344.875,-9999,-9999
77344.8958333333,-9999,-9999
77344.9166666667,-9999,-9999
77344.9375,-9999,-9999
77344.9583333333,-9999,-9999
77344.9791666667,-9999,-9999
77345,-9999,-9999
77345.0208333333,-9999,-9999
77345.0416666667,-9999,-9999
77345.0625,-9999,-9999
77345.0833333333,-9999,-9999
77345.1041666667,-9999,-9999
77345.125,-9999,-9999
77345.1458333333,-9999,-9999
77345.1666666667,-9999,-9999
77345.1875,-9999,-9999
77345.2083333333,-9999,-9999
77345.2291666667,-9999,-9999
77345.25,-9999,-9999
77345.2708333333,-9999,-9999
77345.2916666667,-9999,-9999
77345.3125,-9999,-9999
77345.3333333333,-9999,-9999
77345.3541666667,-9999,-9999
77345.375,-9999,-9999
77345.3958333333,-9999,-9999
77345.4166666667,-9999,-9999
77345.4375,-9999,-9999
77345.4583333333,-9999,-9999
77345.4791666667,-9999,-9999
77345.5,-9999,-9999
77345.5208333333,-9999,-9999
77345.5416666667,-9999,-9999
77345.5625,-9999,-9999
77345.5833333333,-9999,-9999
77345.6041666667,-9999,-9999
77345.625,-9999,-9999
77345.6458333333,-9999,-9999
77345.6666666667,-9999,-9999
77345.6875,-9999,-9999
77345.7083333333,-9999,-9999
77345.7291666667,-9999,-9999
77345.75,-9999,-9999
77345.7708333333,-9999,-9999
77345.7916666667,-9999,-9999
77345.8125,-9999,-9999
77345.8333333333,-9999,-9999
77345.8541666667,-9999,-9999
77345.875,-9999,-9999
77345.8958333333,-9999,-9999
77345.9166666667,-9999,-9999
77345.9375,-9999,-9999
77345.9583333333,-9999,-9999
77345.9791666667,-9999,-9999
77346,-9999,-9999
77346.0208333333,-9999,-9999
77346.0416666667,-9999,-9999
77346.0625,-9999,-9999
77346.0833333333,-9999,-9999
77346.1041666667,-9999,-9999
77346.125,-9999,-9999
77346.1458333333,-9999,-9999
77346.1666666667,-9999,-9999
77346.1875,-9999,-9999
77346.2083333333,-9999,-9999
77346.2291666667,-9999,-9999
77346.25,-9999,-9999
77346.2708333333,-9999,-9999
77346.2916666667,-9999,-9999
77346.3125,-9999,-9999
77346.3333333333,-9999,-9999
77346.3541666667,-9999,-9999
77346.375,-9999,-9999
77346.3958333333,-9999,-9999
77346.4166666667,-9999,-9999
77346.4375,-9999,-9999
77346.4583333333,-9999,-9999
77346.4791666667,-9999,-9999
77346.5,-9999,-9999
77346.5208333333,-9999,-9999
77346.5416666667,-9999,-9999
77346.5625,-9999,-9999
77346.5833333333,-9999,-9999
77346.6041666667,-9999,-9999
77346.625,-9999,-9999
77346.6458333333,-9999,-9999
77346.6666666667,-9999,-9999
77346.6875,-9999,-9999
77346.7083333333,-9999,-9999
77346.7291666667,-9999,-9999
77346.75,-9999,-9999
77346.7708333333,-9999,-9999
77346.7916666667,-9999,-9999
77346.8125,-9999,-9999
77346.8333333333,-9999,-9999
77346.8541666667,-9999,-9999
77346.875,-9999,-9999
77346.8958333333,-9999,-9999
77346.9166666667,-9999,-9999
77346.9375,-9999,-9999
77346.9583333333,-9999,-9999
77346.9791666667,-9999,-9999
77347,-9999,-9999
77347.0208333333,-9999,-9999
77347.0416666667,-9999,-9999
77347.0625,-9999,-9999
77347.0833333333,-9999,-9999
77347.1041666667,-9999,-9999
77347.125,-9999,-9999
77347.1458333333,-9999,-9999
77347.1666666667,-9999,-9999
77347.1875,-9999,-9999
77347.2083333333,-9999,-9999
77347.2291666667,-9999,-9999
77347.25,-9999,-9999
77347.2708333333,-9999,-9999
77347.2916666667,-9999,-9999
77347.3125,-9999,-9999
77347.3333333333,-9999,-9999
77347.3541666667,-9999,-9999
77347.375,-9999,-9999
77347.3958333333,-9999,-9999
77347.4166666667,-9999,-9999
77347.4375,-9999,-9999
77347.4583333333,-9999,-9999
77347.4791666667,-9999,-9999
77347.5,-9999,-9999
77347.5208333333,-9999,-9999
77347.5416666667,-9999,-9999
77347.5625,-9999,-9999
77347.5833333333,-9999,-9999
77347.6041666667,-9999,-9999
77347.625,-9999,-9999
77347.6458333333,-9999,-9999
77347.6666666667,-9999,-9999
77347.6875,-9999,-9999
77347.7083333333,-9999,-9999
77347.7291666667,-9999,-9999
77347.75,-9999,-9999
77347.7708333333,-9999,-9999
77347.7916666667,-9999,-9999
77347.8125,-9999,-9999
77347.8333333333,-9999,-9999
77347.8541666667,-9999,-9999
77347.875,-9999,-9999
77347.8958333333,-9999,-9999
77347.9166666667,-9999,-9999
77347.9375,-9999,-9999
77347.9583333333,-9999,-9999
77347.9791666667,-9999,-9999
77348,-9999,-9999
77348.0208333333,-9999,-9999
77348.0416666667,-9999,-9999
77348.0625,-9999,-9999
77348.0833333333,-9999,-9999
77348.1041666667,-9999,-9999
77348.125,-9999,-9999
77348.1458333333,-9999,-9999
77348.1666666667,-9999,-9999
77348.1875,-9999,-9999
77348.2083333333,-9999,-9999
77348.2291666667,-9999,-9999
77348.25,-9999,-9999
77348.2708333333,-9999,-9999
77348.2916666667,-9999,-9999
77348.3125,-9999,-9999
77348.3333333333,-9999,-9999
77348.3541666667,-9999,-9999
77348.375,-9999,-9999
77348.3958333333,-9999,-9999
77348.4166666667,-9999,-9999
77348.4375,-9999,-9999
77348.4583333333,-9999,-9999
77348.4791666667,-9999,-9999
77348.5,-9999,-9999
77348.5208333333,-9999,-9999
77348.5416666667,-9999,-9999
77348.5625,-9999,-9999
77348.5833333333,-9999,-9999
77348.6041666667,-9999,-9999
77348.625,-9999,-9999
77348.6458333333,-9999,-9999
77348.6666666667,-9999,-9999
77348.6875,-9999,-9999
77348.7083333333,-9999,-9999
77348.7291666667,-9999,-9999
77348.75,-9999,-9999
77348.7708333333,-9999,-9999
77348.7916666667,-9999,-9999
77348.8125,-9999,-9999
77348.8333333333,-9999,-9999
77348.8541666667,-9999,-9999
77348.875,-9999,-9999
77348.8958333333,-9999,-9999
77348.9166666667,-9999,-9999
77348.9375,-9999,-9999
77348.9583333333,-9999,-9999
77348.9791666667,-9999,-9999
77349,-9999,-9999
77349.0208333333,-9999,-9999
77349.0416666667,-9999,-9999
77349.0625,-9999,-9999
77349.0833333333,-9999,-9999
77349.1041666667,-9999,-9999
77349.125,-9999,-9999
77349.1458333333,-9999,-9999
77349.1666666667,-9999,-9999
77349.1875,-9999,-9999
77349.2083333333,-9999,-9999
77349.2291666667,-9999,-9999
77349.25,-9999,-9999
77349.2708333333,-9999,-9999
77349.2916666667,-9999,-9999
77349.3125,-9999,-9999
77349.3333333333,-9999,-9999
77349.3541666667,-9999,-9999
77349.375,-9999,-9999
77349.3958333333,-9999,-9999
77349.4166666667,-9999,-9999
77349.4375,-9999,-9999
77349.4583333333,-9999,-9999
77349.4791666667,-9999,-9999
77349.5,-9999,-9999
77349.5208333333,-9999,-9999
77349.5416666667,-9999,-9999
77349.5625,-9999,-9999
77349.5833333333,-9999,-9999
77349.6041666667,-9999,-9999
77349.625,-9999,-9999
77349.6458333333,-9999,-9999
77349.6666666667,-9999,-9999
77349.6875,-9999,-9999
77349.7083333333,-9999,-9999
77349.7291666667,-9999,-9999
77349.75,-9999,-9999
77349.7708333333,-9999,-9999
77349.7916666667,-9999,-9999
77349.8125,-9999,-9999
77349.8333333333,-9999,-9999
77349.8541666667,-9999,-9999
77349.875,-9999,-9999
77349.8958333333,-9999,-9999
77349.9166666667,-9999,-9999
77349.9375,-9999,-9999
77349.9583333333,-9999,-9999
77349.9791666667,-9999,-9999
77350,-9999,-9999
77350.0208333333,-9999,-9999
77350.0416666667,-9999,-9999
77350.0625,-9999,-9999
77350.0833333333,-9999,-9999
77350.1041666667,-9999,-9999
77350.125,-9999,-9999
77350.1458333333,-9999,-9999
77350.1666666667,-9999,-9999
77350.1875,-9999,-9999
77350.2083333333,-9999,-9999
77350.2291666667,-9999,-9999
77350.25,-9999,-9999
77350.2708333333,-9999,-9999
77350.2916666667,-9999,-9999
77350.3125,-9999,-9999
77350.3333333333,-9999,-9999
77350.3541666667,-9999,-9999
77350.375,-9999,-9999
77350.3958333333,-9999,-9999
77350.4166666667,-9999,-9999
77350.4375,-9999,-9999
77350.4583333333,-9999,-9999
77350.4791666667,-9999,-9999
77350.5,-9999,-9999
77350.5208333333,-9999,-9999
77350.5416666667,-9999,-9999
77350.5625,-9999,-9999
77350.5833333333,-9999,-9999
77350.6041666667,-9999,-9999
77350.625,-9999,-9999
77350.6458333333,-9999,-9999
77350.6666666667,-9999,-9999
77350.6875,-9999,-9999
77350.7083333333,-9999,-9999
77350.7291666667,-9999,-9999
77350.75,-9999,-9999
77350.7708333333,-9999,-9999
77350.7916666667,-9999,-9999
77350.8125,-9999,-9999
77350.8333333333,-9999,-9999
77350.8541666667,-9999,-9999
77350.875,-9999,-9999
77350.8958333333,-9999,-9999
77350.9166666667,-9999,-9999
77350.9375,-9999,-9999
77350.9583333333,-9999,-9999
77350.9791666667,-9999,-9999
77351,-9999,-9999
77351.0208333333,-9999,-9999
77351.0416666667,-9999,-9999
77351.0625,-9999,-9999
77351.0833333333,-9999,-9999
77351.1041666667,-9999,-9999
77351.125,-9999,-9999
77351.1458333333,-9999,-9999
77351.1666666667,-9999,-9999
77351.1875,-9999,-9999
77351.2083333333,-9999,-9999
77351.2291666667,-9999,-9999
77351.25,-9999,-9999
77351.2708333333,-9999,-9999
77351.2916666667,-9999,-9999
77351.3125,-9999,-9999
77351.3333333333,-9999,-9999
77351.3541666667,-9999,-9999
77351.375,-9999,-9999
77351.3958333333,-9999,-9999
77351.4166666667,-9999,-9999
77351.4375,-9999,-9999
77351.4583333333,-9999,-9999
77351.4791666667,-9999,-9999
77351.5,-9999,-9999
77351.5208333333,-9999,-9999
77351.5416666667,-9999,-9999
77351.5625,-9999,-9999
77351.5833333333,-9999,-9999
77351.6041666667,-9999,-9999
77351.625,-9999,-9999
77351.6458333333,-9999,-9999
77351.6666666667,-9999,-9999
77351.6875,-9999,-9999
77351.7083333333,-9999,-9999
77351.7291666667,-9999,-9999
77351.75,-9999,-9999
77351.7708333333,-9999,-9999
77351.7916666667,-9999,-9999
77351.8125,-9999,-9999
77351.8333333333,-9999,-9999
77351.8541666667,-9999,-9999
77351.875,-9999,-9999
77351.8958333333,-9999,-9999
77351.9166666667,-9999,-9999
77351.9375,-9999,-9999
77351.9583333333,-9999,-9999
77351.9791666667,-9999,-9999
77352,-9999,-9999
77352.0208333333,-9999,-9999
77352.0416666667,-9999,-9999
77352.0625,-9999,-9999
77352.0833333333,-9999,-9999
77352.1041666667,-9999,-9999
77352.125,-9999,-9999
77352.1458333333,-9999,-9999
77352.1666666667,-9999,-9999
77352.1875,-9999,-9999
77352.2083333333,-9999,-9999
77352.2291666667,-9999,-9999
77352.25,-9999,-9999
77352.2708333333,-9999,-9999
77352.2916666667,-9999,-9999
77352.3125,-9999,-9999
77352.3333333333,-9999,-9999
77352.3541666667,-9999,-9999
77352.375,-9999,-9999
77352.3958333333,-9999,-9999
77352.4166666667,-9999,-9999
77352.4375,-9999,-9999
77352.4583333333,-9999,-9999
77352.4791666667,-9999,-9999
77352.5,-9999,-9999
77352.5208333333,-9999,-9999
77352.5416666667,-9999,-9999
77352.5625,-9999,-9999
77352.5833333333,-9999,-9999
77352.6041666667,-9999,-9999
77352.625,-9999,-9999
77352.6458333333,-9999,-9999
77352.6666666667,-9999,-9999
77352.6875,-9999,-9999
77352.7083333333,-9999,-9999
77352.7291666667,-9999,-9999
77352.75,-9999,-9999
77352.7708333333,-9999,-9999
77352.7916666667,-9999,-9999
77352.8125,-9999,-9999
77352.8333333333,-9999,-9999
77352.8541666667,-9999,-9999
77352.875,-9999,-9999
77352.8958333333,-9999,-9999
77352.9166666667,-9999,-9999
77352.9375,-9999,-9999
77352.9583333333,-9999,-9999
77352.9791666667,-9999,-9999
77353,-9999,-9999
77353.0208333333,-9999,-9999
77353.0416666667,-9999,-9999
77353.0625,-9999,-9999
77353.0833333333,-9999,-9999
77353.1041666667,-9999,-9999
77353.125,-9999,-9999
77353.1458333333,-9999,-9999
77353.1666666667,-9999,-9999
77353.1875,-9999,-9999
77353.2083333333,-9999,-9999
77353.2291666667,-9999,-9999
77353.25,-9999,-9999
77353.2708333333,-9999,-9999
77353.2916666667,-9999,-9999
77353.3125,-9999,-9999
77353.3333333333,-9999,-9999
77353.3541666667,-9999,-9999
77353.375,-9999,-9999
77353.3958333333,-9999,-9999
77353.4166666667,-9999,-9999
77353.4375,-9999,-9999
77353.4583333333,-9999,-9999
77353.4791666667,-9999,-9999
77353.5,-9999,-9999
77353.5208333333,-9999,-9999
77353.5416666667,-9999,-9999
77353.5625,-9999,-9999
77353.5833333333,-9999,-9999
77353.6041666667,-9999,-9999
77353.625,-9999,-9999
77353.6458333333,-9999,-9999
77353.6666666667,-9999,-9999
77353.6875,-9999,-9999
77353.7083333333,-9999,-9999
77353.7291666667,-9999,-9999
77353.75,-9999,-9999
77353.7708333333,-9999,-9999
77353.7916666667,-9999,-9999
77353.8125,-9999,-9999
77353.8333333333,-9999,-9999
77353.8541666667,-9999,-9999
77353.875,-9999,-9999
77353.8958333333,-9999,-9999
77353.9166666667,-9999,-9999
77353.9375,-9999,-9999
77353.9583333333,-9999,-9999
77353.9791666667,-9999,-9999
77354,-9999,-9999
77354.0208333333,-9999,-9999
77354.0416666667,-9999,-9999
77354.0625,-9999,-9999
77354.0833333333,-9999,-9999
77354.1041666667,-9999,-9999
77354.125,-9999,-9999
77354.1458333333,-9999,-9999
77354.1666666667,-9999,-9999
77354.1875,-9999,-9999
77354.2083333333,-9999,-9999
77354.2291666667,-9999,-9999
77354.25,-9999,-9999
77354.2708333333,-9999,-9999
77354.2916666667,-9999,-9999
77354.3125,-9999,-9999
77354.3333333333,-9999,-9999
77354.3541666667,-9999,-9999
77354.375,-9999,-9999
77354.3958333333,-9999,-9999
77354.4166666667,-9999,-9999
77354.4375,-9999,-9999
77354.4583333333,-9999,-9999
77354.4791666667,-9999,-9999
77354.5,-9999,-9999
77354.5208333333,-9999,-9999
77354.5416666667,-9999,-9999
77354.5625,-9999,-9999
77354.5833333333,-9999,-9999
77354.6041666667,-9999,-9999
77354.625,-9999,-9999
77354.6458333333,-9999,-9999
77354.6666666667,-9999,-9999
77354.6875,-9999,-9999
77354.7083333333,-9999,-9999
77354.7291666667,-9999,-9999
77354.75,-9999,-9999
77354.7708333333,-9999,-9999
77354.7916666667,-9999,-9999
77354.8125,-9999,-9999
77354.8333333333,-9999,-9999
77354.8541666667,-9999,-9999
77354.875,-9999,-9999
77354.8958333333,-9999,-9999
77354.9166666667,-9999,-9999
77354.9375,-9999,-9999
77354.9583333333,-9999,-9999
77354.9791666667,-9999,-9999
77355,-9999,-9999
77355.0208333333,-9999,-9999
77355.0416666667,-9999,-9999
77355.0625,-9999,-9999
77355.0833333333,-9999,-9999
77355.1041666667,-9999,-9999
77355.125,-9999,-9999
77355.1458333333,-9999,-9999
77355.1666666667,-9999,-9999
77355.1875,-9999,-9999
77355.2083333333,-9999,-9999
77355.2291666667,-9999,-9999
77355.25,-9999,-9999
77355.2708333333,-9999,-9999
77355.2916666667,-9999,-9999
77355.3125,-9999,-9999
77355.3333333333,-9999,-9999
77355.3541666667,-9999,-9999
77355.375,-9999,-9999
77355.3958333333,-9999,-9999
77355.4166666667,-9999,-9999
77355.4375,-9999,-9999
77355.4583333333,-9999,-9999
77355.4791666667,-9999,-9999
77355.5,-9999,-9999
77355.5208333333,-9999,-9999
77355.5416666667,-9999,-9999
77355.5625,-9999,-9999
77355.5833333333,-9999,-9999
77355.6041666667,-9999,-9999
77355.625,-9999,-9999
77355.6458333333,-9999,-9999
77355.6666666667,-9999,-9999
77355.6875,-9999,-9999
77355.7083333333,-9999,-9999
77355.7291666667,-9999,-9999
77355.75,-9999,-9999
77355.7708333333,-9999,-9999
77355.7916666667,-9999,-9999
77355.8125,-9999,-9999
77355.8333333333,-9999,-9999
77355.8541666667,-9999,-9999
77355.875,-9999,-9999
77355.8958333333,-9999,-9999
77355.9166666667,-9999,-9999
77355.9375,-9999,-9999
77355.9583333333,-9999,-9999
77355.9791666667,-9999,-9999
77356,-9999,-9999
77356.0208333333,-9999,-9999
77356.0416666667,-9999,-9999
77356.0625,-9999,-9999
77356.0833333333,-9999,-9999
77356.1041666667,-9999,-9999
77356.125,-9999,-9999
77356.1458333333,-9999,-9999
77356.1666666667,-9999,-9999
77356.1875,-9999,-9999
77356.2083333333,-9999,-9999
77356.2291666667,-9999,-9999
77356.25,-9999,-9999
77356.2708333333,-9999,-9999
77356.2916666667,-9999,-9999
77356.3125,-9999,-9999
77356.3333333333,-9999,-9999
77356.3541666667,-9999,-9999
77356.375,-9999,-9999
77356.3958333333,-9999,-9999
77356.4166666667,-9999,-9999
77356.4375,-9999,-9999
77356.4583333333,-9999,-9999
77356.4791666667,-9999,-9999
77356.5,-9999,-9999
77356.5208333333,-9999,-9999
77356.5416666667,-9999,-9999
77356.5625,-9999,-9999
77356.5833333333,-9999,-9999
77356.6041666667,-9999,-9999
77356.625,-9999,-9999
77356.6458333333,-9999,-9999
77356.6666666667,-9999,-9999
77356.6875,-9999,-9999
77356.7083333333,-9999,-9999
77356.7291666667,-9999,-9999
77356.75,-9999,-9999
77356.7708333333,-9999,-9999
77356.7916666667,-9999,-9999
77356.8125,-9999,-9999
77356.8333333333,-9999,-9999
77356.8541666667,-9999,-9999
77356.875,-9999,-9999
77356.8958333333,-9999,-9999
77356.9166666667,-9999,-9999
77356.9375,-9999,-9999
77356.9583333333,-9999,-9999
77356.9791666667,-9999,-9999
77357,-9999,-9999
77357.0208333333,-9999,-9999
77357.0416666667,-9999,-9999
77357.0625,-9999,-9999
77357.0833333333,-9999,-9999
77357.1041666667,-9999,-9999
77357.125,-9999,-9999
77357.1458333333,-9999,-9999
77357.1666666667,-9999,-9999
77357.1875,-9999,-9999
77357.2083333333,-9999,-9999
77357.2291666667,-9999,-9999
77357.25,-9999,-9999
77357.2708333333,-9999,-9999
77357.2916666667,-9999,-9999
77357.3125,-9999,-9999
77357.3333333333,-9999,-9999
77357.3541666667,-9999,-9999
77357.375,-9999,-9999
77357.3958333333,-9999,-9999
77357.4166666667,-9999,-9999
77357.4375,-9999,-9999
77357.4583333333,-9999,-9999
77357.4791666667,-9999,-9999
77357.5,-9999,-9999
77357.5208333333,-9999,-9999
77357.5416666667,-9999,-9999
77357.5625,-9999,-9999
77357.5833333333,-9999,-9999
77357.6041666667,-9999,-9999
77357.625,-9999,-9999
77357.6458333333,-9999,-9999
77357.6666666667,-9999,-9999
77357.6875,-9999,-9999
77357.7083333333,-9999,-9999
77357.7291666667,-9999,-9999
77357.75,-9999,-9999
77357.7708333333,-9999,-9999
77357.7916666667,-9999,-9999
77357.8125,-9999,-9999
77357.8333333333,-9999,-9999
77357.8541666667,-9999,-9999
77357.875,-9999,-9999
77357.8958333333,-9999,-9999
77357.9166666667,-9999,-9999
77357.9375,-9999,-9999
77357.9583333333,-9999,-9999
77357.9791666667,-9999,-9999
77358,-9999,-9999
77358.0208333333,-9999,-9999
77358.0416666667,-9999,-9999
77358.0625,-9999,-9999
77358.0833333333,-9999,-9999
77358.1041666667,-9999,-9999
77358.125,-9999,-9999
77358.1458333333,-9999,-9999
77358.1666666667,-9999,-9999
77358.1875,-9999,-9999
77358.2083333333,-9999,-9999
77358.2291666667,-9999,-9999
77358.25,-9999,-9999
77358.2708333333,-9999,-9999
77358.2916666667,-9999,-9999
77358.3125,-9999,-9999
77358.3333333333,-9999,-9999
77358.3541666667,-9999,-9999
77358.375,-9999,-9999
77358.3958333333,-9999,-9999
77358.4166666667,-9999,-9999
77358.4375,-9999,-9999
77358.4583333333,-9999,-9999
77358.4791666667,-9999,-9999
77358.5,-9999,-9999
77358.5208333333,-9999,-9999
77358.5416666667,-9999,-9999
77358.5625,-9999,-9999
77358.5833333333,-9999,-9999
77358.6041666667,-9999,-9999
77358.625,-9999,-9999
77358.6458333333,-9999,-9999
77358.6666666667,-9999,-9999
77358.6875,-9999,-9999
77358.7083333333,-9999,-9999
77358.7291666667,-9999,-9999
77358.75,-9999,-9999
77358.7708333333,-9999,-9999
77358.7916666667,-9999,-9999
77358.8125,-9999,-9999
77358.8333333333,-9999,-9999
77358.8541666667,-9999,-9999
77358.875,-9999,-9999
77358.8958333333,-9999,-9999
77358.9166666667,-9999,-9999
77358.9375,-9999,-9999
77358.9583333333,-9999,-9999
77358.9791666667,-9999,-9999
77359,-9999,-9999
77359.0208333333,-9999,-9999
77359.0416666667,-9999,-9999
77359.0625,-9999,-9999
77359.0833333333,-9999,-9999
77359.1041666667,-9999,-9999
77359.125,-9999,-9999
77359.1458333333,-9999,-9999
77359.1666666667,-9999,-9999
77359.1875,-9999,-9999
77359.2083333333,-9999,-9999
77359.2291666667,-9999,-9999
77359.25,-9999,-9999
77359.2708333333,-9999,-9999
77359.2916666667,-9999,-9999
77359.3125,-9999,-9999
77359.3333333333,-9999,-9999
77359.3541666667,-9999,-9999
77359.375,-9999,-9999
77359.3958333333,-9999,-9999
77359.4166666667,-9999,-9999
77359.4375,-9999,-9999
77359.4583333333,-9999,-9999
77359.4791666667,-9999,-9999
77359.5,-9999,-9999
77359.5208333333,-9999,-9999
77359.5416666667,-9999,-9999
77359.5625,-9999,-9999
77359.5833333333,-9999,-9999
77359.6041666667,-9999,-9999
77359.625,-9999,-9999
77359.6458333333,-9999,-9999
77359.6666666667,-9999,-9999
77359.6875,-9999,-9999
77359.7083333333,-9999,-9999
77359.7291666667,-9999,-9999
77359.75,-9999,-9999
77359.7708333333,-9999,-9999
77359.7916666667,-9999,-9999
77359.8125,-9999,-9999
77359.8333333333,-9999,-9999
77359.8541666667,-9999,-9999
77359.875,-9999,-9999
77359.8958333333,-9999,-9999
77359.9166666667,-9999,-9999
77359.9375,-9999,-9999
77359.9583333333,-9999,-9999
77359.9791666667,-9999,-9999
77360,-9999,-9999
77360.0208333333,-9999,-9999
77360.0416666667,-9999,-9999
77360.0625,-9999,-9999
77360.0833333333,-9999,-9999
77360.1041666667,-9999,-9999
77360.125,-9999,-9999
77360.1458333333,-9999,-9999
77360.1666666667,-9999,-9999
77360.1875,-9999,-9999
77360.2083333333,-9999,-9999
77360.2291666667,-9999,-9999
77360.25,-9999,-9999
77360.2708333333,-9999,-9999
77360.2916666667,-9999,-9999
77360.3125,-9999,-9999
77360.3333333333,-9999,-9999
77360.3541666667,-9999,-9999
77360.375,-9999,-9999
77360.3958333333,-9999,-9999
77360.4166666667,-9999,-9999
77360.4375,-9999,-9999
77360.4583333333,-9999,-9999
77360.4791666667,-9999,-9999
77360.5,-9999,-9999
77360.5208333333,-9999,-9999
77360.5416666667,-9999,-9999
77360.5625,-9999,-9999
77360.5833333333,-9999,-9999
